Type,Price,Address,Description,Bedrooms,Bathrooms,Agency_Name,Agency_Link,Images
Apartment,"2,200",Al Muntazah,Studio Unfurnished in Muntazah ,Studio,1,Future Business Real Estate 1,https://www.qatarliving.com/user/future-business-real-estate-1,https://files.qatarliving.com/styles/555x415/s3/2020/05/18/1_9.JPG?itok=kquIMrlW
Apartment,"3,800",Fereej Bin Omran,2 BHK UF Flat in Bin Omran,2,1,Future Business Real Estate 1,https://www.qatarliving.com/user/future-business-real-estate-1,https://files.qatarliving.com/styles/555x415/s3/2020/05/18/1_10.JPG?itok=DBIjdk3i
Apartment,"6,500",Al Sadd,1-Bed Modern Apartment *ALL INCLUSIVE* (HA2506),1,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/25/1_31.jpg?itok=VXaUAGzp
Apartment,"4,750",Mushaireb,BRAND NEW 1 bed fully-furnished *Utilities Included* (AP2503),1,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/25/10_17.jpg?itok=RKq-Tv6b
Apartment,"6,700",The Pearl Qatar,NO COMMISSION + UTILITIES INCL New FF Studio - Ref no. AP2531,Studio,1,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/05/05/The-entertainer-promo-13.png?itok=oWS9xX0a
Apartment,"1,050,000",LUSAIL,0%INTEREST 1Bed Hotel Apt !! 6 YEARS Installment,1,2,Steps Real Estate.,https://www.qatarliving.com/user/steps-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/04/04/1_4.jpeg?itok=saMSFlW7
Apartment,"7,000",Al Sadd,No Commission Fully Furnished 3 BHK Apartment in Al Sadd Near Centre Point,3,3,alameenqatar,https://www.qatarliving.com/user/alameenqatar,https://files.qatarliving.com/styles/555x415/s3/2018/09/22/WhatsApp-Image-2018-09-22-at-09.19.15.jpeg?itok=MPVsUBo6
Apartment,"8,000",Najma,RAMADAN OFFER! Fully Furnished 3-Bed Serviced Apartments in Najma (HAM1769) ,3,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/05/11/PF-Web-listing-banner-11.png?itok=ZdH-ldiv
Apartment,"5,800",Al Mansoura / Fereej Bin Dirham,Brand New Spacious 3BR Flat for Family,3,3,aqsa786,https://www.qatarliving.com/user/aqsa786,https://files.qatarliving.com/styles/555x415/s3/mkdev/2017/03/06/2513820170213135358-Large.jpg?itok=I1nZLhTt
Apartment,"3,000",Al Muntazah,Excellent UF Studio in Muntuza Wth Balcony,Studio,1,aqsa786,https://www.qatarliving.com/user/aqsa786,https://files.qatarliving.com/styles/555x415/s3/2019/12/02/4626FD56-B97B-4A84-B7FF-3D16C479EFD9.jpeg?itok=8nVdZxvs
Apartment,"4,750",Abu Hamour,2BR FF Flat in a Compound ,2,1,aqsa786,https://www.qatarliving.com/user/aqsa786,https://files.qatarliving.com/styles/555x415/s3/2019/09/23/WhatsApp-Image-2019-07-14-at-1.00.22-PM.jpeg?itok=2S4UcPiV
Apartment,"4,500",Old Airport,2BHK Unfurnised flat in Old Airport,2,2,Future Business Real Estate 1,https://www.qatarliving.com/user/future-business-real-estate-1,https://files.qatarliving.com/styles/555x415/s3/2020/04/15/gfdgfgfgfgf.jpg?itok=XRta3zZl
Apartment,"24,900",The Pearl Qatar,NO COMMISSION + UTILITIES Incl 3-bed apartment (Ref no. AP2534),3,3+,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/05/05/The-entertainer-promo-05.png?itok=OJj5UBxC
Apartment,"11,500",The Pearl Qatar,NO COMMISSION + UTILITIES | 2-bed Apartment | Viva Bahriya - Ref no. AP2535,2,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/05/05/The-entertainer-promo-14_0.png?itok=wumY2t8s
Apartment,"4,500",Umm Ghwailina,2-Bed Unfurnished Apartment Umm Ghuwailina - Ref no. APM1860,2,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/04/28/PF--Web-listing-banner-05.png?itok=rPr7F1cK
Apartment,"8,000",LUSAIL,NO COMMISSION + UTILITIES Incl.| 1-Bed Hotel Apartment | Lusail Ref No.: HA2541,1,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/05/18/1_25.jpg?itok=sUqs8m1s
Apartment,"6,500",Najma,Affordable 3-Bedroom S-F Apartment (Property ID - APM2223),3,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2019/12/08/2_8.jpg?itok=aH4OyMUt
Apartment,"4,300",Old Airport,2 BHK APARTMENT/FLAT FOR RENT OLD AIRPORT,2,2,homefinderqatar,https://www.qatarliving.com/user/homefinderqatar,https://files.qatarliving.com/styles/555x415/s3/2020/05/06/WhatsApp-Image-2019-10-27-at-10.01.50-AM-1.jpeg?itok=LPs-CWJT
Apartment,"7,000",The Pearl Qatar,Fully Furnished Studio Including Bills in Pearl,Studio,1,Premier Properties,https://www.qatarliving.com/user/premier-properties,https://files.qatarliving.com/styles/555x415/s3/2020/01/20/1_8.jpeg?itok=a8wdZ-jX
Apartment,"6,500",West Bay,Furnished 1 Bedroom in West Bay 1st month free,1,1,Premier Properties,https://www.qatarliving.com/user/premier-properties,https://files.qatarliving.com/styles/555x415/s3/2020/05/15/BF4D6436-0A9A-41B2-BEF7-F66570757CD7.jpeg?itok=NFW0DaVz
Apartment,"7,000",Al Sadd,Modern 2BHK in Prime Location with 1st Month Free,2,2,Premier Properties,https://www.qatarliving.com/user/premier-properties,https://files.qatarliving.com/styles/555x415/s3/2020/03/06/1AD69DC8-8E70-43B7-AE46-5B0641E7746F.jpeg?itok=0f54sbVJ
Apartment,"5,000",Fereej Bin Omran,2 BHK Unfurnished Apartment in Bin omran,2,2,Future Business Real Estate 1,https://www.qatarliving.com/user/future-business-real-estate-1,https://files.qatarliving.com/styles/555x415/s3/2020/04/19/dtyrtuuyuy.jpg?itok=jQxS1h04
Apartment,"7,000",Al Sadd,Modern 2-bed furnished apartments with gym (AP898),2,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/05/18/1_27.jpg?itok=ovR00z9o
Apartment,"4,000",Al Wukair,Fully Furnished 1 Bedroom Apartment in Al Wukair (AP2077),1,1,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/05/18/1_28.jpg?itok=c0CVgFRg
Apartment,"6,000",Fereej Bin Mahmoud,1 Bed Full Furnished Apartment with Pool & Gym | Bin Mahmoud (AP2440),1,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/05/18/1_29.jpg?itok=ZAP_arxK
Apartment,"11,000",Al Waab / Al Aziziya / New Al Ghanim,NO COMMISSION + Utilities Incl | Limited offer | 3 BHK Al Waab apartment (APM1914),3,3,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/05/11/PF-Web-listing-banner-12.png?itok=6R2ElWNK
Apartment,"6,500",The Pearl Qatar,1 MONTH FREE! Furnished Studio with Marina View in Pearl,Studio,1,Premier Properties,https://www.qatarliving.com/user/premier-properties,https://files.qatarliving.com/styles/555x415/s3/2020/05/05/8CD317A7-21AC-4E63-9959-3FB8A6ED1910.jpeg?itok=xXvig632
Apartment,"4,500",Fereej Bin Omran,2BHK Unfurnished Apt in Bin omran,2,2,Future Business Real Estate 1,https://www.qatarliving.com/user/future-business-real-estate-1,https://files.qatarliving.com/styles/555x415/s3/2020/04/19/gtdrtry.jpg?itok=o8Gtfb7A
Apartment,"18,000",The Pearl Qatar,Lux. Semi Furnished 2-BDR Penthouse in The Pearl ,2,2,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/02/26/Layout2.png?itok=k_rO7Eue
Apartment,"20,000",The Pearl Qatar, TPG-R-1372 | No Commission | Qatar Cool Included | Month's Free,3,3+,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/19/9.jpg?itok=xLs9SHnC
Apartment,"8,000",The Pearl Qatar,Luxurious Semi Furnished 1-Bedroom Apt in The Pearl ,1,2,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/04/19/VB19-01_4.jpg?itok=ZafcgQ5Y
Apartment,"1,700",Umm Ghwailina,1 FULL FURNISHED ROOM FOR NEPALI FAMILY OR SINGLE LADY AT UMM GHUWAILINA ,1,1,akr7,https://www.qatarliving.com/user/akr7,https://files.qatarliving.com/styles/555x415/s3/2019/07/29/Picture-009.jpg?itok=8Y-E9aQi
Apartment,"6,400",The Pearl Qatar,Apartment Flats for rent in Viva Bahriya !!,Studio,1,Alternative Line For Real Estate,https://www.qatarliving.com/user/alternative-line-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/04/16/WhatsApp-Image-2020-04-15-at-3.31.16-PM.jpeg?itok=gdy33YOf
Apartment,"9,000",The Pearl Qatar,2Bhk Apartments for rent in The Pearl – Porto Arabia ,2,2,Alternative Line For Real Estate,https://www.qatarliving.com/user/alternative-line-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/04/29/WhatsApp-Image-2020-04-22-at-3.10.11-PM-7.jpeg?itok=NhOIzWd0
Apartment,"790,000",LUSAIL,Brand New 1 Bedroom for sale in Lusail City,1,2,Premier Properties,https://www.qatarliving.com/user/premier-properties,https://files.qatarliving.com/styles/555x415/s3/2020/04/06/WhatsApp-Image-2020-03-26-at-3.00.53-PM-2.jpeg?itok=cBmpF_jl
Apartment,"4,500",Old Airport,Sapcious 2 BHK Flat @ Old Airport- D Ring road,2,2,Specialservicegroup,https://www.qatarliving.com/user/specialservicegroup,https://files.qatarliving.com/styles/555x415/s3/2019/04/03/20190403_083042.jpg?itok=5clyY40C
Apartment,"5,000",Al Mansoura / Fereej Bin Dirham,Spacious 3 BHK @ Mansoura ,3,3,Specialservicegroup,https://www.qatarliving.com/user/specialservicegroup,https://files.qatarliving.com/styles/555x415/s3/2019/06/12/20190611_140720.jpg?itok=Uh2ZdxZs
Apartment,"5,000",Fereej Bin Mahmoud, 2 BHK For Rent in Bin Mahmoud ,2,2,Alternative Line For Real Estate,https://www.qatarliving.com/user/alternative-line-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/05/05/WhatsApp-Image-2020-05-03-at-12.51.11-AM-1.jpeg?itok=wHNk3VBz
Apartment,"4,000",Fereej Abdel Aziz,2BHK fully furnished in Fereej Abdulaziz !!,2,2,Alternative Line For Real Estate,https://www.qatarliving.com/user/alternative-line-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/05/07/1_0.jpeg?itok=UN3eklAQ
Apartment,"4,000",Old Airport,2 BHK Unfurnished Flat in Matar Qadeem,2,2,Future Business Real Estate 1,https://www.qatarliving.com/user/future-business-real-estate-1,https://files.qatarliving.com/styles/555x415/s3/2020/05/18/IMG_5911.JPG?itok=gUpU4UpL
Apartment,"4,500",Old Salata,Lovely Furnished Serviced Studios for rent,Studio,1,Premier Properties,https://www.qatarliving.com/user/premier-properties,https://files.qatarliving.com/styles/555x415/s3/2020/02/17/47A36424-9DD4-4FF3-8F9C-181A0F4495A4.jpeg?itok=vVU4hw80
Apartment,"8,000",The Pearl Qatar,1 MONTH FREE! 1 Bedroom Apartment for rent in Pearl,1,2,Premier Properties,https://www.qatarliving.com/user/premier-properties,https://files.qatarliving.com/styles/555x415/s3/2020/03/21/C242F411-B3BF-4248-B710-97986990C18B_1.jpeg?itok=WTA09WWU
Apartment,"7,500",The Pearl Qatar,One BHK 122 Sqm @ Tower 29 Porto Arabia,1,2,Specialservicegroup,https://www.qatarliving.com/user/specialservicegroup,https://files.qatarliving.com/styles/555x415/s3/2020/01/13/20200111_111110.jpg?itok=kzI8unrF
Apartment,"4,000",Fereej Abdel Aziz,2 BHK EXECUTIVE BACHELORS ACCOMMODATION @ FEREJ ABDULAZEZ NEAR INDIAN COFFEE HOUSE,2,2,Briltec Trading and Contracting,https://www.qatarliving.com/user/briltec-trading-contracting,https://files.qatarliving.com/styles/555x415/s3/2018/12/02/0FC069C5-D955-4A90-895B-B3314631DE42.jpeg?itok=lJ4stvTP
Apartment,"4,500",Wakrah,Unbeatable offer!! 3 bedrooms apartment for rent - Wakrah(JW25),3,2,BestBuyProperties,https://www.qatarliving.com/user/bestbuyproperties,https://files.qatarliving.com/styles/555x415/s3/mkdev/2017/01/15/7308520170108154212-Large.jpg?itok=i3wQdyWT
Apartment,"4,850",Old Airport,unfurnished 3 bedrooms apartment for rent in Old Airport (JA5),3,2,BestBuyProperties,https://www.qatarliving.com/user/bestbuyproperties,https://files.qatarliving.com/styles/555x415/s3/2019/03/24/f0a8a367-588d-4898-ba0f-f4f71486bae9.jpg?itok=_dc0iOVF
Apartment,"5,000",Al Mansoura / Fereej Bin Dirham,BEST OFFER!! 3 bedroom apartment for rent in Mansoura(JM1),3,3,BestBuyProperties,https://www.qatarliving.com/user/bestbuyproperties,https://files.qatarliving.com/styles/555x415/s3/2019/03/24/IMG-20170125-WA0016.jpg?itok=efPh1G1I
Apartment,"11,000",The Pearl Qatar, TPG-R-1385 | Lease To Own | No Commission | Semi Furnish,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/19/4_3.jpg?itok=0GXpiiWX
Apartment,"5,000",Al Muntazah,2-Bed Room Apartment “NO COMMISSION”,2,3,OUTLINE ENTERPRISES,https://www.qatarliving.com/user/outline-enterprises,https://files.qatarliving.com/styles/555x415/s3/2019/09/02/D1E7ACD3-2196-4A3C-AC7C-5FDC196BAE08.jpeg?itok=0QzpLK-7
Apartment,"4,500",Najma,1-BHK FF “NO COMMISSION” Inc. Water & Electricity,1,2,OUTLINE ENTERPRISES,https://www.qatarliving.com/user/outline-enterprises,https://files.qatarliving.com/styles/555x415/s3/2019/09/02/75A1905D-CBC9-49EC-8517-210C885F92D7.jpeg?itok=jGyrSrk1
Apartment,"3,850",Fereej Bin Omran,spacious! 2 bedroom apartment for rent in Bin Omran (JO1),2,2,BestBuyProperties,https://www.qatarliving.com/user/bestbuyproperties,https://files.qatarliving.com/styles/555x415/s3/2020/04/02/outside-view_0.jpg?itok=jAL9Bvi5
Apartment,"4,000",Al Doha Al Jadeeda,must see! 2 bedroom apartment for rent in Doha Jadeed (JD1),2,2,BestBuyProperties,https://www.qatarliving.com/user/bestbuyproperties,https://files.qatarliving.com/styles/555x415/s3/2020/04/04/JD1.jpg?itok=uDUHcpXD
Apartment,"2,250",Al Doha Al Jadeeda,spacious! 1 bedroom apartment for rent in Doha Jadeed (JD2_,1,1,BestBuyProperties,https://www.qatarliving.com/user/bestbuyproperties,https://files.qatarliving.com/styles/555x415/s3/2020/04/04/42faae17-17ef-44ad-8539-7bce7080214c.jpg?itok=KXc08OcX
Apartment,"7,500",Al Doha Al Jadeeda,"3-BHK FF, “NO COMMISSION” Incl. Water /Electricity /Internet",3,3,OUTLINE ENTERPRISES,https://www.qatarliving.com/user/outline-enterprises,https://files.qatarliving.com/styles/555x415/s3/2019/09/03/650EE79D-5D87-4A1A-A13A-0C47A8447141.jpeg?itok=iWkg6j6I
Apartment,"4,000",Wakrah,2-BHK Brand New Type ,2,2,OUTLINE ENTERPRISES,https://www.qatarliving.com/user/outline-enterprises,https://files.qatarliving.com/styles/555x415/s3/2019/09/03/BFED4128-2AE1-42A9-B3EC-64F39EB26C40.jpeg?itok=FTsK1SSJ
Apartment,"6,500",Al Doha Al Jadeeda,2-BHK FF inc. Water /Electricity “NO COMMISSION”,2,2,OUTLINE ENTERPRISES,https://www.qatarliving.com/user/outline-enterprises,https://files.qatarliving.com/styles/555x415/s3/2019/09/03/E301213F-DC46-442C-B340-78F989AE2D63.jpeg?itok=itw2cvUX
Apartment,"4,500",Al Muntazah,2-BHK “NO COMMISSION” Muntazah,2,2,OUTLINE ENTERPRISES,https://www.qatarliving.com/user/outline-enterprises,https://files.qatarliving.com/styles/555x415/s3/2019/09/15/BD897788-11B0-409A-9CA5-9078072FAC05.jpeg?itok=3LNxpuBm
Apartment,"4,000",Al Mansoura / Fereej Bin Dirham,best offer! 2 bedroom apartment for rent in Mansoura,2,2,BestBuyProperties,https://www.qatarliving.com/user/bestbuyproperties,https://files.qatarliving.com/styles/555x415/s3/2020/05/13/336c60bd-a11f-4e05-a86d-82f560847b96.jpg?itok=OWF2_TeS
Apartment,"7,000",Old Airport,2-BHK FF “NO COMMISSION” One Month Free,2,2,OUTLINE ENTERPRISES,https://www.qatarliving.com/user/outline-enterprises,https://files.qatarliving.com/styles/555x415/s3/2019/09/19/D86A9D1A-CC65-44D8-9716-7FDFCD8D917A.jpeg?itok=u0g2Cdze
Apartment,"5,500",Najma,Spacious 3 Bedroom Apartment For Rent in Najma for EX Bahelors,3,2,Land Royal 2,https://www.qatarliving.com/user/land-royal-2,https://files.qatarliving.com/styles/555x415/s3/mkdev/2017/03/08/7624820170308082502-Large.jpg?itok=i7BSsZyE
Apartment,"6,000",Najma,APARTMENT FOR RENT AT NAJMA ,3,2,Landroyal Properties,https://www.qatarliving.com/user/landroyal-properties,https://files.qatarliving.com/styles/555x415/s3/2018/03/15/majestic-2-2.jpg?itok=4Txkx0aF
Apartment,"8,000",Old Airport,3-BHK “NO COMMISSION” One Month Free,3,3,OUTLINE ENTERPRISES,https://www.qatarliving.com/user/outline-enterprises,https://files.qatarliving.com/styles/555x415/s3/2019/09/19/8577068E-48BB-4893-9808-29547198A60A.jpeg?itok=Znw2MQR0
Apartment,"5,000",Al Nasr,2-BHK FF & UF at Al Nasr ,2,2,OUTLINE ENTERPRISES,https://www.qatarliving.com/user/outline-enterprises,https://files.qatarliving.com/styles/555x415/s3/2019/10/28/E2036515-395E-4E72-850C-1503DC7B9E72.jpeg?itok=OoccdovL
Apartment,"6,000",Umm Ghwailina,2-BHK Fully Furnished Apartment Near Toyota Signal,2,3,OUTLINE ENTERPRISES,https://www.qatarliving.com/user/outline-enterprises,https://files.qatarliving.com/styles/555x415/s3/2019/11/04/96155AD8-1B00-48A7-9364-970A43CEF81D.jpeg?itok=160K8sws
Apartment,"7,500",Old Al Ghanim,2 bhk with balcony. 2 year's 4 months free,2,3,OUTLINE ENTERPRISES,https://www.qatarliving.com/user/outline-enterprises,https://files.qatarliving.com/styles/555x415/s3/2019/11/18/20191118_085125.jpg?itok=g9sHxlix
Apartment,"3,500",Fereej Abdel Aziz,1-BHK Fully Furnished in Fereej Abdul Aziz,1,1,OUTLINE ENTERPRISES,https://www.qatarliving.com/user/outline-enterprises,https://files.qatarliving.com/styles/555x415/s3/2019/12/01/72F2529D-F7E4-4AB5-A358-795F6F05E70F.jpeg?itok=LnjNTu4o
Apartment,"8,000",The Pearl Qatar,Luxury FF One BHK @ Tower 10 Porto Arabia,1,2,Specialservicegroup,https://www.qatarliving.com/user/specialservicegroup,https://files.qatarliving.com/styles/555x415/s3/2019/08/07/20190807_112135.jpg?itok=oW6wZQMv
Apartment,"5,500",Najma,3BHK Unfurnished Flat in Najma For Rent,3,2,Future Business Real Estate 1,https://www.qatarliving.com/user/future-business-real-estate-1,https://files.qatarliving.com/styles/555x415/s3/2020/04/07/fghgfhdgh.jpg?itok=Y-S3Now3
Apartment,"5,500",Al Doha Al Jadeeda,3 BHK Unfurnished Flat in Doha jadeed,3,3,Future Business Real Estate 1,https://www.qatarliving.com/user/future-business-real-estate-1,https://files.qatarliving.com/styles/555x415/s3/2020/04/14/fghfghfghgfh.jpg?itok=sTfnFtIb
Apartment,"6,000",Fereej Bin Mahmoud,Fully Furnished Apartment for rent in Bin Mahmoud Area,3,3,Bin Al Sheikh,https://www.qatarliving.com/user/bin-al-sheikh,https://files.qatarliving.com/styles/555x415/s3/2020/02/18/WhatsApp-Image-2020-02-18-at-12.33.06-PM-1.jpeg?itok=YVN6RG-U
Apartment,"5,000",Old Airport,Fully Furnished Apartment For Rent in Old Airport Area,2,2,Bin Al Sheikh,https://www.qatarliving.com/user/bin-al-sheikh,https://files.qatarliving.com/styles/555x415/s3/mkdev/2018/02/27/3667720171130164255-Large.jpeg?itok=Y2g_JfJU
Apartment,"5,000",Mushaireb,Large 2 BHK apartment + 2 Months Free,2,2,Bin Al Sheikh,https://www.qatarliving.com/user/bin-al-sheikh,https://files.qatarliving.com/styles/555x415/s3/2020/02/18/WhatsApp-Image-2020-02-12-at-10.56.00-AM.jpeg?itok=7F1qZbw-
Apartment,"5,000",Al Mansoura / Fereej Bin Dirham,Flats 2Bhk-FF & Unfurnished for Rent in Al Mansoura Area,2,2,Bin Al Sheikh,https://www.qatarliving.com/user/bin-al-sheikh,https://files.qatarliving.com/styles/555x415/s3/2018/12/01/2_9.jpg?itok=p6lSGNAk
